disease_flag,disease_label,phenotype,variant,effect_allele,other_allele,family,analysis_tier,confirmatory_role,panel,metric,region,source,analysis,model,status,n,n_case,n_control,beta_per_A_controls,se_per_A_controls,p_per_A_controls,beta_interaction,se_interaction,p_interaction,beta_per_A_cases_from_interaction,se_per_A_cases_from_interaction,p_per_A_cases_from_interaction,vcov_type,n_case_AA,n_case_AG,n_case_GG,raw_p,minus_log10_raw_p,stratum,beta_per_A,se_per_A,p_per_A
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_FA_posterior_limb_of_internal_capsule_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,posterior limb of internal capsule (right),basket,interaction,dosage_A_x_disease_flag,ok,33493,286.0,33207.0,0.009035918090183278,0.0071484141843151435,0.20622264365155696,-0.15512975294971204,0.07809940301217265,0.04700688215705157,-0.14609383485952876,0.07777158953908848,0.06032165976519152,nonrobust,84.0,144.0,58.0,0.04700688215705157,1.3278385534680468,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior longitudinal fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0010668172609337406,0.01248052966429025,0.9318814796600926,0.2707236390988773,0.13636752529837923,0.047124811542205096,0.27179045635981103,0.13579535563199666,0.04534972839049455,nonrobust,84.0,144.0,58.0,0.047124811542205096,1.3267503735785975,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",roi__posterior_limb_of_internal_capsule_right__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,posterior limb of internal capsule (right),roi_pca,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.01376963659265934,0.014991611380264726,0.35836931485424595,0.3247275487805365,0.16380466207384958,0.047441850493764266,0.31095791218787716,0.1631173719096728,0.056614081757814225,nonrobust,84.0,144.0,58.0,0.047441850493764266,1.323838379433911,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_MD_superior_longitudinal_fasciculus_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,MD,superior longitudinal fasciculus (left),basket,interaction,dosage_A_x_disease_flag,ok,33471,286.0,33185.0,0.002847168703841137,0.00653760004508046,0.6631974808738061,0.14149757027281948,0.0713956673573052,0.04750097097704163,0.1443447389766606,0.07109579201231153,0.042335455644283516,nonrobust,84.0,144.0,58.0,0.04750097097704163,1.3232975127822644,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__wm__superior_longitudinal_fasciculus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior longitudinal fasciculus (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.00563488117167414,0.013126078253338105,0.6677156775222236,0.2809317760603125,0.14342106115913647,0.05014565467991623,0.28656665723198665,0.14281929632886545,0.044811159469015725,nonrobust,84.0,144.0,58.0,0.05014565467991623,1.2997666943543622,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_FA_superior_thalamic_radiation_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,superior thalamic radiation (right),basket,interaction,dosage_A_x_disease_flag,ok,33494,286.0,33208.0,-0.005547336441560386,0.0067691631860231855,0.41250643573959345,-0.1445198324337442,0.07396076993303907,0.0507087617772417,-0.15006716887530458,0.07365041010535182,0.041601758562461934,nonrobust,84.0,144.0,58.0,0.0507087617772417,1.294916994064171,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_L1_body_of_corpus_callosum,rs2546890,A,G,directional_tensor_context,directional_tensor_context,directional_context,primary,L1,body of corpus callosum,basket,interaction,dosage_A_x_disease_flag,ok,33493,286.0,33207.0,-0.0013438773123643196,0.006667930628616334,0.840274934800002,0.14175958477053313,0.0728545361100668,0.05168840931335731,0.1404157074581688,0.07254883731556919,0.05294172778998543,nonrobust,84.0,144.0,58.0,0.05168840931335731,1.2866068328363947,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__tbss__superior_fronto_occipital_fasciculus_lef,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior fronto-occipital fasciculus (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.00417698591754456,0.010414318720627652,0.6883630127511282,0.22135671714306882,0.11379123401020648,0.05174870005457983,0.21717973122552425,0.11331378974876356,0.055294452196847595,nonrobust,84.0,144.0,58.0,0.05174870005457983,1.286100555363096,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_RD_posterior_thalamic_radiation_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,RD,posterior thalamic radiation (right),derived,interaction,dosage_A_x_disease_flag,ok,33475,285.0,33190.0,0.005362135302708091,0.006683679566300335,0.42240079300789535,0.14218950919874887,0.07332203462136663,0.05247971920463456,0.14755164450145697,0.07301666844422844,0.04330905479871007,nonrobust,84.0,144.0,57.0,0.05247971920463456,1.2800084973405517,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__wm__superior_longitudinal_fasciculus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior longitudinal fasciculus (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0026774643983683457,0.012630530406910943,0.8321211768653369,0.2668155600731,0.13800649660923872,0.0532009023139008,0.26949302447146833,0.1374274501614077,0.04988918184859577,nonrobust,84.0,144.0,58.0,0.0532009023139008,1.27408100179095,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_RD_posterior_limb_of_internal_capsule_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,RD,posterior limb of internal capsule (right),derived,interaction,dosage_A_x_disease_flag,ok,33490,286.0,33204.0,-0.008092547553113422,0.0069593686347118235,0.24490766187994908,0.14672472177569984,0.07602992584693351,0.05363653454194222,0.13863217422258642,0.0757107679970829,0.06709808714328748,nonrobust,84.0,144.0,58.0,0.05363653454194222,1.2705392896931216,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__superior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior corona radiata (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.004621702936555937,0.011674487698034008,0.692195655287543,0.24402515075858294,0.12756037118059327,0.05575441519948645,0.2486468536951389,0.1270251544941986,0.05030153574190633,nonrobust,84.0,144.0,58.0,0.05575441519948645,1.2537207350807336,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",roi__inferior_longitudinal_fasciculus_left__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,inferior longitudinal fasciculus (left),roi_pca,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.002276637744121703,0.00967568886900731,0.8139814946220354,0.2012264888179351,0.10572065305840814,0.05699966458011939,0.19894985107381338,0.10527707126972478,0.05879686019313277,nonrobust,84.0,144.0,58.0,0.05699966458011939,1.2441276999666644,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior longitudinal fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.012330110837086669,0.007304339458362943,0.0914104144040017,0.15187701814737448,0.07981029032175321,0.057052336290393114,0.1395469073102878,0.07947542300574541,0.07912320886611107,nonrobust,84.0,144.0,58.0,0.057052336290393114,1.2437265665437354,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_ISOVF_superior_longitudinal_fasciculus_right,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ISOVF,superior longitudinal fasciculus (right),basket,interaction,dosage_A_x_disease_flag,ok,33489,286.0,33203.0,0.011225609753682055,0.006604060314530762,0.08917705525517554,0.137163531611124,0.0721539648659977,0.057312701592324725,0.14838914136480605,0.07185111599267079,0.03890885324236431,nonrobust,84.0,144.0,58.0,0.057312701592324725,1.2417491193910466,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__superior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior corona radiata (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.004050230636077763,0.011399694168306928,0.7223723992955987,0.2360093754156129,0.12455786130121631,0.05813056459985735,0.24005960605169066,0.12403524251943446,0.05294787211640587,nonrobust,84.0,144.0,58.0,0.05813056459985735,1.2355954588875522,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior longitudinal fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.025074477806916247,0.010829435528997306,0.020597058176247685,-0.22211941720194983,0.11832697515179451,0.0605039951134474,-0.1970449393950336,0.11783049986745886,0.09447956220725064,nonrobust,84.0,144.0,58.0,0.0605039951134474,1.218215947687363,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__wm__middle_cerebellar_peduncle,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,middle cerebellar peduncle,composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.0013185124582711632,0.009056013977566018,0.8842418095339007,-0.18521549484005598,0.09894982411857751,0.06124130253504538,-0.18653400729832714,0.09853465131456379,0.05835581742813312,nonrobust,84.0,144.0,58.0,0.06124130253504538,1.2129555809103063,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_FA_forceps_major,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,forceps major,basket,interaction,dosage_A_x_disease_flag,ok,33486,286.0,33200.0,0.005409955045083952,0.007300342171377777,0.45866530030041985,-0.149207355958221,0.07975989918946953,0.061394513951816373,-0.14379740091313703,0.0794251646739346,0.07023088684866036,nonrobust,84.0,144.0,58.0,0.061394513951816373,1.2118704345086697,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_FA_corticospinal_tract_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,corticospinal tract (right),basket,interaction,dosage_A_x_disease_flag,ok,33491,286.0,33205.0,0.005195427530141154,0.00684280209583603,0.44770574871853985,-0.13954650937403174,0.0747637389523055,0.06198020904670819,-0.13435108184389058,0.0744499912825886,0.07114917970635914,nonrobust,84.0,144.0,58.0,0.06198020904670819,1.2077469633068243,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__anterior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,anterior corona radiata (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.007427755627501378,0.01142931700459423,0.5157701839916838,0.23226599140714077,0.12488153289092271,0.0629097771252639,0.2248382357796394,0.12435755605072413,0.07061576339652365,nonrobust,84.0,144.0,58.0,0.0629097771252639,1.201281853416798,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__pontine_crossing_tract,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,pontine crossing tract,composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.003364683182640548,0.010383400726621719,0.7459064228980954,0.20983733699721777,0.11345341098160193,0.06438778591952385,0.20647265381457722,0.11297738415505894,0.06762491152705986,nonrobust,84.0,144.0,58.0,0.06438778591952385,1.1911965085849305,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_ICVF_anterior_corona_radiata_right,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ICVF,anterior corona radiata (right),basket,interaction,dosage_A_x_disease_flag,ok,33488,286.0,33202.0,0.00470554679884669,0.006406726429091255,0.4626676377608402,-0.1291004873912562,0.06999211358083661,0.0651190766633599,-0.12439494059240952,0.06969836156157262,0.0743091028831024,nonrobust,84.0,144.0,58.0,0.0651190766633599,1.1862917660250383,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__superior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior corona radiata (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.00401878414086991,0.0066669602131063845,0.546651769906414,0.1340185991528032,0.07284601615309529,0.06581352304841878,0.1299998150119333,0.07254036947755126,0.07312550281741495,nonrobust,84.0,144.0,58.0,0.06581352304841878,1.1816848604606802,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__superior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior corona radiata (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.0033872621969037956,0.0067317936840905505,0.6148453989244228,0.13484687786500105,0.0735544139721327,0.06676772077418264,0.13145961566809725,0.07324579500723387,0.07269881415282038,nonrobust,84.0,144.0,58.0,0.06676772077418264,1.1754334488689655,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__tbss__anterior_limb_of_internal_capsule_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,anterior limb of internal capsule (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.00032531167353816345,0.012638083414750322,0.979464405185549,0.25079269408893784,0.13808902395505823,0.06935374680602732,0.251118005762476,0.13750963123971355,0.0678313339676245,nonrobust,84.0,144.0,58.0,0.06935374680602732,1.1589300713862727,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__wm__posterior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,posterior thalamic radiation (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.009755376511692008,0.011161511705399014,0.3821140265843923,0.22009553687131206,0.12195537936255636,0.0711272126035442,0.21034016035962005,0.12144368005166285,0.0832832141779189,nonrobust,84.0,144.0,58.0,0.0711272126035442,1.1479642104870136,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__tbss__anterior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,anterior corona radiata (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.0066676153390262,0.011110857916021429,0.5484442885562215,0.21571352538171135,0.12140191471881044,0.07560128837603064,0.20904591004268513,0.12089253763001398,0.08378470488112176,nonrobust,84.0,144.0,58.0,0.07560128837603064,1.1214708033105265,,,,
